IncACh_ALE,IncACh_FWE,IncACh_Z,binInAch_FWE,nonMACMDecACh_FWE,binDeAch_FWE,MACMDDecACh_FWE,MACMDDecACh_Z,MACMDComACh_FWE,MACMDComACh_Z,MACMDNbM_Z,MACMDNbMSep_Z,AchInc_ALE05d3,AchDec_ALE05d3
0.016581856,0.0,0.18295422,0.0,0.0,0.0,0.0,0.282408,0.0,0.31130615,0.3650693,0.37014922,0.0,0.0
0.028616806,0.0,0.22416502,0.0,0.0,0.0,0.0,0.30503553,0.0,0.3383307,0.34651285,0.3563731,0.0,0.0
0.04042387,0.0,0.25295937,0.0,0.0,0.0,0.0,0.32705915,0.0,0.36359096,0.34707952,0.36690056,0.0,0.0
8.942858e-08,0.0,,0.0,0.0,0.0,0.0,0.11684995,0.0,0.15268031,0.2671579,0.27657074,0.0,0.0
1.988525e-07,0.0,,0.0,0.0,0.0,0.0,0.1657997,0.0,0.19705053,0.21633019,0.23376736,0.0,0.0
2.1110516e-06,0.0,,0.0,0.0,0.0,0.0,0.15599456,0.0,0.20220956,0.23529013,0.24539268,0.0,0.0
1.3606765e-05,0.0,,0.0,0.0,0.0,0.0,0.18570651,0.0,0.23566528,0.17362162,0.20184958,0.0,0.0
9.221173e-05,0.0,,0.0,0.0,0.0,0.0,0.20424336,0.0,0.25404796,0.13024323,0.18630177,0.0,0.0
0.013781526,0.0,0.16986974,0.0,0.0,0.0,0.08700274,0.36289936,0.09215629,0.3860186,0.198398,0.20314087,0.0,0.0
0.008413741,0.0,0.13238814,0.0,0.0,0.0,0.002691121,0.30214277,0.0029386017,0.33364004,0.18664047,0.19494244,0.0,0.0
0.040992077,0.0,0.24618621,0.0,0.0,0.0,0.06612161,0.34311938,0.01482599,0.36332452,0.24334055,0.2500229,0.0,0.0
0.052568547,0.0,0.2671176,0.0,0.0,0.0,0.0098992,0.32666123,0.0,0.34670505,0.27977115,0.2879784,0.0,0.0
0.030004464,0.0,0.22773701,0.0,0.0,0.0,0.0,0.302603,0.0,0.33011442,0.28109902,0.2929893,0.0,0.0
0.028603677,0.0,0.22477575,0.0,0.0,0.0,0.0,0.28639343,0.0,0.32335815,0.27340114,0.29987192,0.0,0.0
0.048125096,0.0,0.26350528,0.0,0.0,0.0,0.0006970811,0.31883043,0.0,0.34727436,0.30668882,0.31961194,0.0,0.0
0.08341667,0.0,0.314501,0.0,0.0,0.0,0.06879481,0.35625142,0.030828744,0.37951857,0.33705306,0.35145348,0.0,0.0
0.21351863,0.0,0.4340049,0.0,0.0,0.0,0.16664165,0.39486384,0.17186214,0.41036665,0.36961854,0.3780077,0.0,0.0
0.4810108,0.0,0.6415421,0.0,0.0,0.0,0.19626921,0.42590556,0.19764516,0.43681583,0.3529458,0.35704663,0.0,0.0
0.29449126,0.0,0.49593657,0.0,0.0,0.0,0.16043569,0.38814425,0.15012906,0.40346345,0.37696928,0.38126993,0.0,0.0
0.36932364,0.0,0.55282766,0.0,0.0,0.0,0.15119456,0.37783855,0.074973665,0.39585552,0.38586086,0.3877908,0.0,0.0
0.38909134,0.0,0.5679571,0.0,0.0,0.0,0.10323841,0.36685205,0.07297801,0.38763696,0.39437193,0.39519373,0.0,0.0
0.040251374,0.0,0.24929574,0.0,0.0,0.0,0.014601871,0.32241097,0.0,0.3165509,0.34508005,0.34676984,0.0,0.0
0.10053851,0.0,0.333066,0.0,0.0,0.0,0.0073160487,0.32631868,0.0,0.3357408,0.3790189,0.37976322,0.0,0.0
0.056037243,0.0,0.2783702,0.0,0.0,0.0,0.061071526,0.34563679,0.0,0.3537537,0.38194516,0.38259733,0.0,0.0
0.06509344,0.0,0.29334795,0.0,0.0,0.0,0.12661558,0.38237947,0.07181203,0.4000565,0.419293,0.4189065,0.0,0.0
0.057353005,0.0,0.28168172,0.0,0.0,0.0,0.16355261,0.3966663,0.17174618,0.4178869,0.43713534,0.4362285,0.0,0.0
0.04002031,0.0,0.25146607,0.0,0.0,0.0,0.12073859,0.3762625,0.10616555,0.3976566,0.4207185,0.42057523,0.0,0.0
0.046284083,0.0,0.26388156,0.0,0.0,0.0,0.16767102,0.40109655,0.17418666,0.41799486,0.41254795,0.41259924,0.0,0.0
0.057400446,0.0,0.28065735,0.0,0.0,0.0,0.14676398,0.39605126,0.14917137,0.40919065,0.37393624,0.37552556,0.0,0.0
7.809452e-06,0.0,,0.0,0.0,0.0,0.0,0.20133546,0.0,0.24624173,0.21479341,0.23139252,0.0,0.0
4.1268282e-05,0.0,,0.0,0.0,0.0,0.0,0.17231569,0.0,0.23904635,0.16637996,0.17242354,0.0,0.0
7.60538e-06,0.0,,0.0,0.0,0.0,0.0,0.18663476,0.0,0.23227558,0.17723843,0.1850675,0.0,0.0
2.0705278e-05,0.0,,0.0,0.0,0.0,0.0,0.15392663,0.0,0.19225055,0.13948539,0.14277233,0.0,0.0
2.1750904e-05,0.0,,0.0,0.0,0.0,0.0,0.11590643,0.0,0.14311905,0.14252731,0.14420567,0.0,0.0
3.398647e-10,0.0,,0.0,0.0,0.0,0.0,0.057653725,0.0,0.05248408,0.18210116,0.18460435,0.0,0.0
6.4608687e-09,0.0,,0.0,0.0,0.0,0.0,0.08745368,0.0,0.089501336,0.15462741,0.15659657,0.0,0.0
3.9820898e-09,0.0,,0.0,0.0,0.0,0.0,0.08328651,0.0,0.07698475,0.1672079,0.16943857,0.0,0.0
3.3327442e-08,0.0,,0.0,0.0,0.0,0.0,0.082907535,0.0,0.07409191,0.19478759,0.19747612,0.0,0.0
1.4050677e-07,0.0,,0.0,0.0,0.0,0.0,0.055936843,0.0,0.038233623,0.23611784,0.23925614,0.0,0.0
1.3204165e-07,0.0,,0.0,0.0,0.0,0.0,0.045673728,0.0,0.040959716,0.21775126,0.22070435,0.0,0.0
1.8453742e-08,0.0,,0.0,0.0,0.0,0.0,0.031876713,0.0,0.015910417,0.19372708,0.19638887,0.0,0.0
1.803274e-09,0.0,,0.0,0.0,0.0,0.0,0.014744297,0.0,0.013814166,0.13360286,0.13508828,0.0,0.0
6.5276295e-10,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.070453435,0.07054347,0.0,0.0
2.4253577e-17,0.0,,0.0,0.0,0.0,0.0,0.067141265,0.0,0.062351122,0.041074634,0.04083669,0.0,0.0
7.5347143e-16,0.0,,0.0,0.0,0.0,0.0,0.041856155,0.0,0.03050302,0.06469086,0.06471205,0.0,0.0
3.822323e-19,0.0,,0.0,0.0,0.0,0.0,0.012342975,0.0,,0.1080489,0.108944446,0.0,0.0
1.4225356e-20,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.17940393,0.18183795,0.0,0.0
7.357018e-19,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.22706059,0.23012738,0.0,0.0
1.6657589e-19,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.08272399,0.08612648,0.0,0.0
1.1639806e-17,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.1086002,0.109824404,0.0,0.0
1.5188489e-17,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.056449905,0.05870138,0.0,0.0
2.6177413e-16,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.04044977,0.043320417,0.0,0.0
3.9348907e-15,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.030648723,0.03938642,0.0,0.0
4.82148e-14,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.03248778,0.0,0.0
6.688869e-14,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.026389003,0.068927124,0.0,0.0
2.7006615e-12,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.016496807,0.1285537,0.0,0.0
4.962967e-11,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.16384059,0.0,0.0
4.752595e-10,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.12924707,0.0,0.0
4.0377725e-11,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.15403263,0.0,0.0
2.3682935e-12,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.105440676,0.0,0.0
3.6267877e-13,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.06292246,0.0,0.0
4.5204807e-08,0.0,,0.0,0.0,0.0,0.0,0.012669802,0.0,0.013651043,0.050264373,0.19481446,0.0,0.0
3.986392e-09,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.028659046,0.15663849,0.0,0.0
1.7459304e-07,0.0,,0.0,0.0,0.0,0.0,0.041221917,0.0,0.045263037,0.04648149,0.13688444,0.0,0.0
6.390951e-07,0.0,,0.0,0.0,0.0,0.0,0.077213466,0.0,0.08494678,0.06735273,0.10126066,0.0,0.0
2.657104e-06,0.0,,0.0,0.0,0.0,0.0,0.10800425,0.0,0.11873163,0.08906996,0.101969376,0.0,0.0
8.278558e-06,0.0,,0.0,0.0,0.0,0.0,0.13500717,0.0,0.1476447,0.10714811,0.11142126,0.0,0.0
1.926939e-05,0.0,,0.0,0.0,0.0,0.0,0.1289885,0.0,0.14210884,0.1155577,0.12657295,0.0,0.0
5.5604956e-05,0.0,,0.0,0.0,0.0,0.0,0.14629304,0.0,0.16070685,0.14787623,0.15452035,0.0,0.0
0.12043485,0.0,0.35316986,0.0,0.0,0.0,0.0,0.20397046,0.0,0.2753833,0.07473035,0.10468294,0.0,0.0
0.18546729,0.0,0.40983224,0.0,0.0,0.0,0.0,0.18118575,0.0,0.22776224,0.043018878,0.06332667,0.0,0.0
0.1451629,0.0,0.37713993,0.0,0.0,0.0,0.0,0.1620974,0.0,0.19640136,0.058957636,0.06714873,0.0,0.0
0.18030302,0.0,0.4046747,0.0,0.0,0.0,0.0,0.14816715,0.0,0.17702955,0.08001953,0.08041252,0.0,0.0
0.4253018,0.0,0.5978986,0.0,0.0,0.0,0.0,0.1439949,0.0,0.15705582,0.100922525,0.10249275,0.0,0.0
0.5896136,0.0,0.7340609,0.0,0.0,0.0,0.0,0.11787857,0.0,0.13245341,0.11824004,0.11936411,0.0,0.0
0.4053218,0.0,0.5799533,0.0,0.0,0.0,0.0,0.13708004,0.0,0.15666488,0.1463569,0.1481403,0.0,0.0
0.38269708,0.0,0.5643342,0.0,0.0,0.0,0.0,0.1388841,0.0,0.17791674,0.19638145,0.19908065,0.0,0.0
0.33913755,0.0,0.53310573,0.0,0.0,0.0,0.0,0.15491213,0.0,0.2026696,0.22432837,0.22733203,0.0,0.0
0.14936176,0.0,0.3804425,0.0,0.0,0.0,0.0,0.14747612,0.0,0.17911282,0.25539184,0.25855184,0.0,0.0
0.08939263,0.0,0.32254475,0.0,0.0,0.0,0.0,0.14728725,0.0,0.18972224,0.2319693,0.23507684,0.0,0.0
0.014141027,0.0,0.17234708,0.0,0.0,0.0,0.0,0.1428938,0.0,0.1710307,0.2521245,0.2553467,0.0,0.0
0.0031887605,0.0,0.06541234,0.0,0.0,0.0,0.0,0.15708739,0.0,0.17896873,0.22991344,0.23314533,0.0,0.0
5.910801e-05,0.0,,0.0,0.0,0.0,0.0,0.17487326,0.0,0.18905579,0.2401202,0.24557495,0.0,0.0
8.9805135e-06,0.0,,0.0,0.0,0.0,0.0,0.17757513,0.0,0.19125526,0.19174558,0.20533797,0.0,0.0
5.4506163e-06,0.0,,0.0,0.0,0.0,0.0,0.19460507,0.0,0.20839891,0.21154003,0.22074315,0.0,0.0
2.4441735e-07,0.0,,0.0,0.0,0.0,0.0,0.21209659,0.0,0.22527605,0.24220952,0.25577524,0.0,0.0
4.2475978e-07,0.0,,0.0,0.0,0.0,0.0,0.21524568,0.0,0.22818798,0.31849328,0.33104602,0.0,0.0
5.8873553e-05,0.0,,0.0,0.0,0.0,0.0,0.07885058,0.0,0.08763617,0.37348536,0.37461632,0.0,0.0
1.5268817e-05,0.0,,0.0,0.0,0.0,0.0,0.08183886,0.0,0.091180965,0.40867487,0.40857917,0.0,0.0
0.00033296534,0.0,,0.0,0.0,0.0,0.0,0.09985745,0.0,0.110494375,0.4079994,0.40812427,0.0,0.0
0.00070538744,0.0,,0.0,0.0,0.0,0.0,0.11235206,0.0,0.12378995,0.39462298,0.39596975,0.0,0.0
0.0007365515,0.0,,0.0,0.0,0.0,0.0,0.11606362,0.0,0.12671001,0.30994034,0.3163631,0.0,0.0
0.00037279126,0.0,,0.0,0.0,0.0,0.0,0.12203045,0.0,0.13145195,0.24686903,0.25517777,0.0,0.0
0.0031143788,0.0,0.07046668,0.0,0.0,0.0,0.0,0.1155203,0.0,0.1258905,0.26080617,0.26793966,0.0,0.0
0.012847549,0.0,0.15980238,0.0,0.0,0.0,0.0,0.11268304,0.0,0.123852365,0.25077176,0.25485194,0.0,0.0
0.037977453,0.0,0.24206513,0.0,0.0,0.0,0.0,0.11878037,0.0,0.13217862,0.26852027,0.27172354,0.0,0.0
0.06893231,0.0,0.29339463,0.0,0.0,0.0,0.0,0.15300468,0.0,0.16789386,0.33010954,0.33218122,0.0,0.0
0.14341478,0.0,0.37582213,0.0,0.0,0.0,0.0,0.14498484,0.0,0.1589565,0.2692483,0.27238435,0.0,0.0
0.3006669,0.0,0.4989586,0.0,0.0,0.0,0.0,0.19452071,0.0,0.20844305,0.28055564,0.28390142,0.0,0.0
0.36347917,0.0,0.5460937,0.0,0.0,0.0,0.0,0.26133066,0.0,0.2782739,0.299021,0.3031507,0.0,0.0
0.0001455692,0.0,,0.0,0.0,0.0,0.0,0.26422602,0.0,0.2781058,0.34022427,0.36441696,0.0,0.0
0.0016351384,0.0,0.03197887,0.0,0.0,0.0,0.0,0.30519763,0.0,0.3234461,0.34092817,0.36137244,0.0,0.0
0.0002108372,0.0,,0.0,0.0,0.0,0.0,0.29169744,0.0,0.3091654,0.32728687,0.36398885,0.0,0.0
0.00032133725,0.0,,0.0,0.0,0.0,0.0,0.30323252,0.0,0.32767758,0.32434964,0.3784871,0.0,0.0
0.00025483934,0.0,,0.0,0.0,0.0,0.0,0.29250526,0.0,0.3209821,0.3215923,0.3917564,0.0,0.0
0.0002291348,0.0,,0.0,0.0,0.0,0.0,0.26878247,0.0,0.2971246,0.3261832,0.39342946,0.0,0.0
2.9979616e-05,0.0,,0.0,0.0,0.0,0.0,0.23907445,0.0,0.26617342,0.28386047,0.3434398,0.0,0.0
8.4299645e-06,0.0,,0.0,0.0,0.0,0.0,0.21511313,0.0,0.24855076,0.25499502,0.29096407,0.0,0.0
0.009398158,0.0,0.14483202,0.0,0.0,0.0,0.0,0.24361596,0.0,0.28608087,0.2983248,0.33532423,0.0,0.0
0.007874039,0.0,0.13256288,0.0,0.0,0.0,0.0,0.23703615,0.0,0.27503,0.2742399,0.29183745,0.0,0.0
0.003391218,0.0,0.09174876,0.0,0.0,0.0,0.0,0.21734363,0.0,0.25712195,0.29948768,0.34245044,0.0,0.0
,,,,,,,,,,,,,
,,,,,,,,,,,,,
0.63118035,0.30837956,0.7652421,0.42481202,0.0,0.0,0.0,0.24262746,0.60238093,0.75340396,0.507348,0.5043059,1.0,0.0
0.33311707,0.0,0.52445406,0.0,0.0,0.0,0.0,0.26054612,0.4610498,0.65449625,0.5745851,0.56962574,0.8182868,0.0
0.3976461,0.0,0.5741468,0.0,0.0,0.0,0.0,0.2735507,0.46186593,0.655072,0.5080499,0.5048122,0.8141212,0.0
0.12283031,0.0,0.35769618,0.0,0.0,0.0,0.0,0.30288398,0.16236877,0.42734855,0.44584495,0.44468528,0.0,0.0
0.067741856,0.0,0.29750252,0.0,0.0,0.0,0.0,0.31191573,0.035345856,0.37759054,0.45552427,0.45427763,0.0,0.0
0.02599862,0.0,0.21165848,0.0,0.0,0.0,0.0,0.26767847,0.06141008,0.382599,0.52365685,0.52046585,0.0,0.0
0.09782424,0.0,0.32877052,0.0,0.0,0.0,0.0,0.29574794,0.03556217,0.39024943,0.501822,0.500098,0.0,0.0
0.09613913,0.0,0.3322019,0.0,0.0,0.0,0.0,0.2733166,0.17531516,0.41359305,0.5187593,0.52050096,0.0,0.0
0.08275789,0.0,0.3122369,0.0,0.0,0.0,0.0,0.24920736,0.15128057,0.41803938,0.4902151,0.5072702,0.0,0.0
0.0028053,0.0,0.078740746,0.0,0.0,0.0,0.0,0.22751567,0.0,0.3447205,0.3701302,0.41469163,0.0,0.0
0.008039093,0.0,0.13321358,0.0,0.0,0.0,0.0,0.24071464,0.0,0.37765685,0.34766343,0.36779302,0.0,0.0
0.0042243395,0.0,0.1026376,0.0,0.0,0.0,0.0,0.22961858,0.0,0.34961256,0.36521453,0.3907497,0.0,0.0
0.021478137,0.0,0.19540311,0.0,0.0,0.0,0.0,0.24033281,0.0,0.36527884,0.32111925,0.3380004,0.0,0.0
0.057419248,0.0,0.27716237,0.0,0.0,0.0,0.0,0.23259383,0.0,0.3502534,0.2733761,0.2867844,0.0,0.0
0.23520587,0.0,0.45142776,0.0,0.0,0.0,0.0,0.1793864,0.0,0.25189105,0.43347365,0.48532242,0.0,0.0
0.06923459,0.0,0.29707247,0.0,0.0,0.0,0.0,0.1774027,0.0,0.24571362,0.37882185,0.46678084,0.0,0.0
0.153863,0.0,0.38456035,0.0,0.0,0.0,0.0,0.18323016,0.0,0.24449037,0.4879563,0.53396803,0.0,0.0
0.059831552,0.0,0.27990863,0.0,0.0,0.0,0.0,0.1991655,0.0,0.24988817,0.49127537,0.51319355,0.0,0.0
0.023366615,0.0,0.21139422,0.0,0.0,0.0,0.0,0.21603872,0.0,0.26670563,0.48374635,0.49313444,0.0,0.0
0.027818264,0.0,0.21677187,0.0,0.0,0.0,0.0,0.22274883,0.0,0.27609587,0.48679888,0.49638245,0.0,0.0
0.031140612,0.0,0.22973919,0.0,0.0,0.0,0.0,0.2439738,0.0,0.3004813,0.4513316,0.45542958,0.0,0.0
0.03198981,0.0,0.22721447,0.0,0.0,0.0,0.0,0.26646587,0.0,0.32031104,0.39054114,0.40432554,0.0,0.0
0.023357965,0.0,0.20438239,0.0,0.0,0.0,0.0,0.31576595,0.0,0.35644746,0.38348466,0.40413696,0.0,0.0
0.011885553,0.0,0.16314484,0.0,0.0,0.0,0.0,0.3436802,0.08797944,0.39601952,0.41809842,0.43682882,0.0,0.0
0.007001389,0.0,0.123401806,0.0,0.0,0.0,0.0,0.31347942,0.0,0.3460156,0.35823238,0.368184,0.0,0.0
0.0023780167,0.0,0.056065455,0.0,0.0,0.0,0.0,0.30406892,0.0,0.3294767,0.3554414,0.3599279,0.0,0.0
0.0008311204,0.0,,0.0,0.0,0.0,0.0,0.29452717,0.0,0.31489843,0.38114744,0.3829344,0.0,0.0
0.006018137,0.0,0.115010664,0.0,0.0,0.0,0.14436226,0.38266248,0.08220876,0.3914924,0.3451571,0.36997342,0.0,0.0
0.0016847262,0.0,,0.0,0.0,0.0,0.018691555,0.3342995,0.0,0.34608012,0.35143703,0.36376104,0.0,0.0
0.0012565315,0.0,,0.0,0.0,0.0,0.16051789,0.3878541,0.042819455,0.39335164,0.3665009,0.37912697,0.0,0.0
0.0012939501,0.0,,0.0,0.0,0.0,0.13394019,0.37175888,0.03143768,0.37648466,0.37053013,0.37851253,0.0,0.0
0.0016971452,0.0,,0.0,0.0,0.0,0.019130083,0.32932463,0.015087224,0.33624452,0.37020472,0.37479597,0.0,0.0
0.0012735961,0.0,,0.0,0.0,0.0,0.0,0.27631062,0.0,0.2866382,0.35936004,0.36240834,0.0,0.0
0.0018989551,0.0,0.04982851,0.0,0.0,0.0,0.031498365,0.34808356,0.017071016,0.35361275,0.41055718,0.4127249,0.0,0.0
0.0014071825,0.0,0.020296954,0.0,0.0,0.0,0.048579648,0.3563331,0.009796377,0.36043042,0.43398562,0.4360898,0.0,0.0
0.0006020198,0.0,,0.0,0.0,0.0,0.055406183,0.3424601,0.007510494,0.34568873,0.43976736,0.44559067,0.0,0.0
0.17144173,0.0,0.40144056,0.0,0.0,0.0,0.15361543,0.38048232,0.22250274,0.4609695,0.46149898,0.51695544,0.0,0.0
0.2597078,0.0,0.4698869,0.0,0.0,0.0,0.09315063,0.36679643,0.22115499,0.45952994,0.4153704,0.47961313,0.0,0.0
0.23338775,0.0,0.4495325,0.0,0.0,0.0,0.13270412,0.36507207,0.20116149,0.44030523,0.36346477,0.43083146,0.0,0.0
0.43026835,0.0,0.6052243,0.0,0.0,0.0,0.13674764,0.3656718,0.19752637,0.43658513,0.36430997,0.40661415,0.0,0.0
0.4997312,0.0,0.658848,0.0,0.0,0.0,0.055818297,0.34300303,0.14628641,0.40340447,0.42621124,0.44275552,0.0,0.0
0.00027299393,0.0,,0.0,0.0,0.0,0.0,0.14525329,0.0,0.16452229,0.27799222,0.28111643,0.0,0.0
0.000263799,0.0,,0.0,0.0,0.0,0.0,0.17767152,0.0,0.1960595,0.35419595,0.35569352,0.0,0.0
7.2370734e-05,0.0,,0.0,0.0,0.0,0.0,0.17331721,0.0,0.19062084,0.32115173,0.323461,0.0,0.0
1.5536058e-05,0.0,,0.0,0.0,0.0,0.0,0.20002441,0.0,0.21778941,0.382182,0.38282737,0.0,0.0
4.185664e-06,0.0,,0.0,0.0,0.0,0.0,0.21436362,0.0,0.23726344,0.43800896,0.43703204,0.0,0.0
2.7622325e-06,0.0,,0.0,0.0,0.0,0.0,0.20665576,0.0,0.23643576,0.45907515,0.45741984,0.0,0.0
1.0420858e-06,0.0,,0.0,0.0,0.0,0.0,0.17798808,0.0,0.20562373,0.40769374,0.4075913,0.0,0.0
2.4274726e-07,0.0,,0.0,0.0,0.0,0.0,0.14822686,0.0,0.17559998,0.3316821,0.33381402,0.0,0.0
3.1256283e-07,0.0,,0.0,0.0,0.0,0.0,0.09904618,0.0,0.12526199,0.24492784,0.248116,0.0,0.0
0.0052445303,0.0,0.10463916,0.0,0.0,0.0,0.0,0.10035858,0.0,0.10980256,0.22165267,0.22472478,0.0,0.0
0.016017556,0.0,0.17827809,0.0,0.0,0.0,0.0,0.09204278,0.0,0.10509593,0.22705957,0.23017642,0.0,0.0
0.0014027186,0.0,0.025609944,0.0,0.0,0.0,0.0,0.087231174,0.0,0.09193638,0.2142686,0.2172088,0.0,0.0
0.00023961904,0.0,,0.0,0.0,0.0,0.0,0.11960252,0.0,0.1293915,0.18229449,0.18486963,0.0,0.0
8.5036976e-05,0.0,,0.0,0.0,0.0,0.0,0.13264638,0.0,0.14592198,0.1478611,0.14966175,0.0,0.0
0.00022626597,0.0,,0.0,0.0,0.0,0.0,0.16284484,0.0,0.1804935,0.19383883,0.19937317,0.0,0.0
7.46486e-05,0.0,,0.0,0.0,0.0,0.0,0.15703633,0.0,0.17157996,0.18642825,0.1894777,0.0,0.0
2.4891506e-05,0.0,,0.0,0.0,0.0,0.0,0.16066748,0.0,0.17757453,0.27618873,0.27929303,0.0,0.0
9.976958e-06,0.0,,0.0,0.0,0.0,0.0,0.18173912,0.0,0.19896533,0.29964623,0.30245999,0.0,0.0
9.9556955e-06,0.0,,0.0,0.0,0.0,0.0,0.17355952,0.0,0.18933044,0.30582857,0.30857363,0.0,0.0
6.5709187e-06,0.0,,0.0,0.0,0.0,0.0,0.1405356,0.0,0.15260592,0.29007462,0.29305565,0.0,0.0
6.169988e-05,0.0,,0.0,0.0,0.0,0.0,0.17085826,0.0,0.19394007,0.28243282,0.28562564,0.0,0.0
0.0005155794,0.0,,0.0,0.0,0.0,0.0,0.16809545,0.0,0.19754033,0.23748457,0.24226758,0.0,0.0
0.00027196773,0.0,,0.0,0.0,0.0,0.0,0.14821099,0.0,0.16833174,0.23221666,0.23733228,0.0,0.0
7.5766424e-05,0.0,,0.0,0.0,0.0,0.0,0.13299128,0.0,0.14812897,0.21977147,0.22564699,0.0,0.0
2.3767816e-05,0.0,,0.0,0.0,0.0,0.0,0.124139674,0.0,0.13665634,0.30413404,0.30717033,0.0,0.0
8.7945555e-06,0.0,,0.0,0.0,0.0,0.0,0.11391607,0.0,0.12514478,0.33031815,0.33279744,0.0,0.0
5.2538984e-05,0.0,,0.0,0.0,0.0,0.0,0.13132215,0.0,0.14422525,0.31273007,0.3169827,0.0,0.0
0.044741087,0.0,0.25578082,0.0,0.0,0.0,0.0,0.1881988,0.0,0.28672066,0.39329615,0.44358218,0.0,0.0
0.036388192,0.0,0.2390607,0.0,0.0,0.0,0.0,0.1997371,0.0,0.28890622,0.3160852,0.3925213,0.0,0.0
0.021951556,0.0,0.20184793,0.0,0.0,0.0,0.0,0.21377009,0.0,0.3062469,0.3242783,0.39502963,0.0,0.0
0.007836873,0.0,0.13473102,0.0,0.0,0.0,0.0,0.23128064,0.0,0.30064625,0.24445176,0.32721102,0.0,0.0
0.003212502,0.0,0.08524204,0.0,0.0,0.0,0.0,0.24527755,0.0,0.30627084,0.23088014,0.29199928,0.0,0.0
0.0131092435,0.0,0.16610616,0.0,0.0,0.0,0.0,0.24802375,0.0,0.31313878,0.27318096,0.2987758,0.0,0.0
0.007816331,0.0,0.13825935,0.0,0.0,0.0,0.0,0.2626425,0.0,0.31992793,0.2560546,0.31771758,0.0,0.0
0.018079516,0.0,0.18403383,0.0,0.0,0.0,0.0,0.26564342,0.0,0.32005936,0.2838526,0.3400874,0.0,0.0
0.015191252,0.0,0.17740288,0.0,0.0,0.0,0.0,0.26839915,0.0,0.30915165,0.35955292,0.36322105,0.0,0.0
0.043802697,0.0,0.25276065,0.0,0.0,0.0,0.0,0.27423954,0.0,0.33343363,0.45508766,0.45612693,0.0,0.0
0.043384064,0.0,0.2547113,0.0,0.0,0.0,0.0,0.28446504,0.0,0.3277564,0.39708713,0.40238765,0.0,0.0
0.07254537,0.0,0.3022585,0.0,0.0,0.0,0.0,0.29566577,0.0,0.3442923,0.43840232,0.44828168,0.0,0.0
0.075285934,0.0,0.30580372,0.0,0.0,0.0,0.0,0.29672757,0.0,0.35500798,0.47332388,0.48813075,0.0,0.0
0.09824624,0.0,0.33457935,0.0,0.0,0.0,0.16437338,0.39288163,0.19791357,0.43675613,0.3796245,0.38088262,0.0,0.0
0.026104009,0.0,0.21404651,0.0,0.0,0.0,0.09575193,0.3711498,0.17953485,0.41825598,0.41667837,0.4170969,0.0,0.0
0.021334099,0.0,0.19896755,0.0,0.0,0.0,0.016428959,0.3346535,0.056066573,0.3913668,0.40130803,0.40179113,0.0,0.0
0.0013161029,0.0,,0.0,0.0,0.0,0.0,0.25095922,0.0,0.30230016,0.37214974,0.37440118,0.0,0.0
0.0013562285,0.0,0.022340108,0.0,0.0,0.0,0.0,0.24301805,0.0,0.28270057,0.29713792,0.30491334,0.0,0.0
0.0046641785,0.0,0.10234751,0.0,0.0,0.0,0.0,0.3038724,0.0,0.34390444,0.29605937,0.31172925,0.0,0.0
0.002476128,0.0,0.07165496,0.0,0.0,0.0,0.0,0.2687369,0.0,0.30024865,0.28560644,0.29791042,0.0,0.0
0.0042426237,0.0,0.09878596,0.0,0.0,0.0,0.0,0.3132962,0.0,0.33645248,0.2714067,0.28881827,0.0,0.0
0.0041815746,0.0,0.09919317,0.0,0.0,0.0,0.04797507,0.35114202,0.026159108,0.37363368,0.2564564,0.27644318,0.0,0.0
0.06564256,0.0,0.2896284,0.0,0.0,0.0,0.0,0.2636076,0.0,0.28396246,0.40660724,0.40667248,0.0,0.0
0.12497333,0.0,0.35655934,0.0,0.0,0.0,0.008875417,0.3072916,0.005029953,0.32549748,0.41128647,0.41115206,0.0,0.0
0.022698857,0.0,0.19635351,0.0,0.0,0.0,0.0,0.25718915,0.0,0.27745587,0.41895628,0.41863626,0.0,0.0
0.008908949,0.0,0.13737467,0.0,0.0,0.0,0.0,0.28728586,0.0,0.30982614,0.4207692,0.42029327,0.0,0.0
0.008087054,0.0,0.12991881,0.0,0.0,0.0,0.008476784,0.33870494,0.0098754065,0.3706422,0.45069247,0.4493655,0.0,0.0
7.027111e-07,0.0,,0.0,0.0,0.0,0.0,0.2857191,0.0,0.3266346,0.27315474,0.2788612,0.0,0.0
